10000,3018
4,1848
13,3338
13,7913
13,9033
21,3562
22,3814
22,4431
24,3712
28,8578
34,48
36,3473
48,34
48,2271
54,7350
69,7268
75,8241
81,8989
83,6324
91,3965
93,8993
94,6606
100,2816
104,3913
112,2262
113,4269
116,8096
121,683
122,9564
123,2392
123,3615
128,2930
137,7587
142,1561
150,8961
157,176
161,5559
162,3746
167,9570
170,7560
170,8343
173,6400
173,7902
176,157
178,6966
179,7948
187,1756
191,6166
198,5397
201,7894
203,4175
204,588
204,2779
205,3288
207,1345
208,233
209,6990
211,6922
213,2501
218,7795
229,3113
232,5880
233,208
235,5728
239,1050
241,9506
253,9854
258,7526
262,6003
262,7451
264,683
275,6094
290,7259
295,5410
298,6877
299,1660
304,6449
309,3934
312,6461
316,7893
317,8949
318,5216
318,9188
320,6845
333,8326
336,1536
339,2277
346,3674
347,1390
347,4388
350,9312
351,1992
357,3476
364,1628
367,8103
370,7383
372,2946
374,1135
378,7276
380,2654
392,8959
392,9092
396,4687
404,2066
404,4445
406,5970
408,1921
423,3141
440,4898
442,6041
446,5863
452,6792
453,8759
454,2990
470,9313
472,5605
472,5919
480,9620
481,4548
481,9398
482,1071
485,2373
490,3607
494,522
496,5016
503,3114
504,1855
510,5692
511,9336
515,8896
518,955
522,494
524,5444
525,3217
526,2612
526,3638
528,6258
535,5393
537,1971
539,1369
545,4570
550,7935
556,2593
566,7575
567,2526
568,9634
572,5170
576,9429
580,5058
585,5042
586,3349
588,204
589,5085
589,5129
592,8814
605,3949
609,2865
613,2417
616,8777
625,3769
645,7503
646,1659
646,7542
653,1112
656,4362
657,3781
662,5606
662,9005
672,4395
673,3080
683,121
683,264
685,9280
687,7626
688,6145
698,5682
698,6784
700,8571
703,3588
708,9143
711,8374
711,8994
713,751
717,2646
720,3529
722,2360
750,4495
751,713
751,8180
753,5575
756,1369
756,7689
761,3614
772,7128
773,1257
773,4669
774,8674
783,9126
791,1020
792,3472
792,5896
796,7256
806,1275
806,5891
813,7443
814,5359
817,9131
830,9121
831,9935
843,2866
845,5599
848,4967
848,5747
849,7027
850,7418
853,6248
859,4368
862,6578
874,8589
875,4927
877,9224
878,7163
879,9448
879,9582
881,7397
885,6129
892,4870
893,6972
894,3291
898,3039
903,3300
913,1710
920,6091
927,1517
930,8908
938,8898
945,1732
955,518
958,6953
959,9919
963,8543
964,8850
964,9342
965,9769
967,3885
967,5354
969,3542
977,6819
985,4340
988,4697
989,5014
990,7496
991,6205
995,2576
996,4312
1001,3500
1006,3280
1007,4097
1009,7150
1017,5994
1018,4099
1020,791
1021,7243
1022,1871
1025,8791
1032,6358
1036,2606
1036,5059
1037,1306
1039,2994
1042,1873
1050,239
1052,3278
1061,1599
1061,6601
1067,2009
1071,482
1073,6077
1074,8407
1078,9602
1081,8590
1082,4271
1094,6204
1099,9956
1105,2958
1112,653
1113,2762
1115,2618
1115,8419
1119,8389
1125,9077
1125,9616
1129,2092
1134,2511
1134,9205
1135,374
1136,1909
1136,3430
1144,3035
1147,9712
1148,6888
1150,5318
1152,2439
1152,8649
1158,7513
1164,6835
1170,2941
1174,1688
1180,2533
1180,7612
1182,6868
1183,8585
1185,2181
1186,1823
1188,7974
1189,2444
1190,7809
1200,1758
1202,9565
1204,7151
1209,5407
1213,3014
1217,6383
1218,9306
1224,1781
1227,5038
1227,5302
1232,6610
1233,9287
1234,1611
1235,2004
1238,5815
1239,2259
1245,9081
1249,1754
1249,5123
1252,2344
1257,773
1262,3800
1262,7069
1266,8454
1267,5410
1271,5998
1275,806
1278,5028
1283,6055
1284,8105
1287,4547
1288,6277
1292,4893
1292,9645
1293,9615
1306,1037
1314,6896
1314,8398
1317,5769
1319,5808
1320,5843
1329,4090
1333,9185
1339,2633
1341,7950
1342,1942
1345,207
1346,5570
1349,6986
1358,9386
1365,1967
1369,539
1369,756
1379,8544
1380,3129
1390,347
1390,9562
1393,5084
1397,9011
1399,5457
1406,5810
1408,7947
1409,2149
1414,5669
1425,3978
1428,6780
1429,2691
1434,7264
1438,7940
1439,6362
1447,1780
1451,5810
1456,6449
1460,7666
1462,4346
1463,8162
1469,4385
1479,1680
1480,6917
1480,8877
1483,8373
1487,2666
1498,7966
1501,5884
1504,8085
1505,4070
1505,5626
1517,927
1522,2315
1522,9047
1528,5308
1534,9883
1535,2157
1536,336
1541,7005
1542,6677
1544,8954
1549,2441
1550,5571
1553,4711
1554,2205
1554,7598
1561,142
1561,7071
1563,7272
1565,4177
1570,1784
1570,5589
1575,6336
1579,8277
1579,9805
1587,5133
1599,1061
1609,2361
1611,1234
1611,2864
1619,3169
1626,8381
1627,6396
1628,364
1638,8265
1642,3404
1647,8329
1655,3924
1655,6127
1659,646
1660,299
1662,5914
1664,4390
1674,5354
1680,1479
1680,6875
1680,9615
1685,3813
1686,4833
1688,1174
1692,6723
1694,8727
1696,2296
1710,913
1710,5807
1714,4918
1714,5130
1717,3761
1719,4302
1731,6317
1732,945
1734,7377
1749,1756
1752,3036
1754,1249
1755,5016
1755,7587
1756,187
1756,1749
1758,1200
1760,7301
1762,2190
1762,5721
1771,4282
1772,6459
1775,7134
1778,3917
1779,7006
1780,1447
1781,1224
1782,6672
1783,3989
1784,1570
1795,4566
1799,5660
1808,7125
1819,4600
1822,2831
1823,1186
1825,8596
1826,7832
1826,7968
1833,6988
1834,8420
1844,7867
1848,4
1848,4596
1855,504
1856,5379
1863,3392
1865,8970
1869,6152
1870,3353
1871,1022
1873,1042
1874,1898
1876,4181
1881,5315
1883,9696
1885,6322
1889,4220
1891,2605
1893,4017
1898,1874
1902,7935
1909,1136
1921,408
1928,2242
1932,6141
1938,7975
1940,4718
1940,4856
1941,8032
1942,1342
1943,6801
1946,5773
1947,6106
1951,9828
1954,8679
1961,7859
1961,9639
1965,9351
1966,8884
1967,1365
1967,4718
1967,9224
1968,8499
1968,9001
1971,537
1972,4948
1975,3797
1977,7778
1978,9624
1979,8635
1986,9337
1990,8372
1992,351
1993,9147
1994,4200
1995,3566
2003,5775
2004,1235
2004,2356
2004,9457
2009,1067
2011,8129
2016,8696
2017,9051
2020,5359
2032,6931
2034,7805
2038,4282
2039,9114
2040,5746
2043,4435
2043,4877
2051,3152
2058,2665
2066,404
2076,8646
2082,8979
2085,2437
2085,8156
2091,3021
2092,1129
2096,8379
2100,2340
2104,9281
2106,7166
2109,4262
2109,6523
2112,6124
2113,9990
2117,3157
2119,7704
2123,9511
2124,3198
2129,9977
2131,7979
2147,3072
2149,1409
2154,2609
2154,6917
2157,1535
2159,3982
2159,8099
2166,6319
2166,9731
2167,3818
2167,9855
2170,4255
2173,7436
2174,8981
2177,6376
2180,5785
2181,1185
2185,2969
2186,8837
2190,1762
2191,2391
2196,2738
2199,8559
2203,7101
2205,1554
2210,7805
2219,5207
2219,7258
2233,6732
2235,5071
2235,8649
2242,1928
2245,5427
2248,5412
2253,9044
2259,1239
2262,112
