10000,3102
4,4905
4,6492
8,50
8,7620
9,6944
12,3434
14,2866
14,3378
27,8727
31,5459
50,8
50,6221
53,8714
59,5106
61,2480
61,4110
62,609
63,2449
64,5773
66,1388
66,1849
72,2430
76,3310
85,6434
86,1673
95,6003
96,3595
96,8075
101,4619
104,2793
106,532
107,5269
108,3988
108,9520
111,5994
115,4926
121,7035
125,3076
126,2909
128,2779
132,4828
134,6717
135,3791
135,6286
139,4749
141,6081
142,2926
143,7377
158,994
159,424
164,7961
170,1171
174,9120
176,1114
179,4217
190,7728
190,9773
191,2470
196,4531
206,3036
209,8129
214,5382
222,818
223,6971
230,3647
230,7715
237,9279
243,426
244,6951
250,2322
255,4190
256,1317
258,8872
259,9291
260,8729
262,5581
268,8382
271,9256
272,4773
273,391
274,1820
276,5315
277,8670
284,3072
284,3241
292,483
292,6962
299,2439
301,7332
301,7612
309,4417
313,3286
314,439
314,4167
318,1620
322,9973
326,7504
329,5492
331,4918
337,4288
344,1877
344,7577
346,6970
351,7647
352,4321
356,886
362,2580
364,478
366,4698
370,1552
370,4509
370,4837
371,8338
377,7674
383,3475
385,1016
389,5403
391,273
401,4586
409,9600
412,2495
413,8167
421,2905
424,159
426,243
428,1340
439,314
441,6265
442,8581
443,4215
444,457
448,9190
453,6778
454,8160
457,444
458,5580
458,6585
459,4459
462,8227
465,5989
473,7262
474,5635
476,3397
478,364
482,8167
483,292
485,5716
488,7645
490,1986
495,510
500,6217
503,5260
506,4555
506,4902
510,495
512,9233
514,8865
521,5447
525,6569
525,7162
526,599
530,811
530,1236
531,8215
532,106
534,6835
541,7780
542,8924
548,3546
549,7688
550,8278
555,1801
556,3013
568,6410
569,3036
574,880
576,7880
577,6091
578,6121
586,9504
590,1361
590,7062
592,2912
598,6116
599,526
599,8502
601,799
601,2391
605,9170
606,7645
609,62
609,4043
616,941
617,1958
620,1902
623,9609
625,8565
634,3300
634,7922
637,4723
644,8883
646,3326
648,9008
657,6093
659,8095
667,8329
673,4048
689,8853
690,5807
692,9991
702,7326
709,3935
711,5339
714,2721
720,6418
735,1764
742,5941
744,4030
746,1372
746,2416
752,6275
752,7780
752,9754
753,2142
753,6529
754,3072
759,8686
765,1634
768,3235
773,2850
774,8278
776,5036
786,3060
797,8023
798,3995
799,601
802,6865
808,6207
808,9280
809,7492
810,1410
811,530
812,4515
812,9164
813,2496
816,5696
818,222
822,1112
823,4895
824,1225
824,3286
825,1752
825,3103
832,9334
836,1492
839,7596
844,5890
844,8853
845,6859
857,6269
861,2359
867,6102
870,9851
872,2500
875,9466
878,4186
879,3562
880,574
881,6993
883,5478
886,356
887,5824
895,4938
898,1961
901,9571
903,3735
908,8770
911,6217
914,1024
925,5662
935,5749
939,8199
941,616
943,5076
948,5215
961,1356
962,4177
963,5523
964,2638
965,3795
969,3505
970,3270
972,1912
977,2040
977,8099
988,1792
989,1967
994,158
995,4602
995,5515
1001,9943
1003,6303
1010,3206
1011,3282
1011,8921
1015,1942
1015,8552
1016,385
1022,4577
1022,6159
1024,914
1025,4723
1033,7086
1037,6004
1043,4569
1047,5323
1049,6616
1050,6636
1052,3819
1054,9897
1058,5653
1062,7747
1066,8550
1066,9379
1068,1563
1078,5984
1085,3694
1088,6176
1089,5488
1089,9222
1090,3919
1095,6620
1097,8508
1099,9139
1104,1938
1105,4818
1108,9254
1109,3366
1109,6616
1110,5155
1112,822
1114,176
1114,7859
1117,7930
1124,4498
1126,4987
1129,5003
1130,2959
1139,1179
1142,2449
1145,8062
1155,7846
1158,7448
1159,7695
1161,2198
1162,3706
1162,8957
1163,3764
1164,3397
1171,170
1173,7875
1173,9365
1175,3828
1178,7936
1179,1139
1186,2403
1187,6816
1191,9241
1192,9078
1206,9747
1210,7001
1214,4336
1225,824
1228,3132
1229,5059
1229,7238
1229,8767
1232,4677
1232,4736
1234,2729
1236,530
1241,6474
1248,6099
1248,9327
1254,8246
1255,8409
1256,4051
1258,3494
1262,7321
1264,5455
1265,4613
1268,3372
1268,9522
1270,2603
1274,7259
1275,2116
1278,3780
1299,9321
1302,2701
1302,9584
1303,2942
1310,5069
1310,8278
1314,4700
1317,256
1322,8399
1333,6532
1340,428
1356,961
1357,6105
1361,590
1361,3375
1364,8359
1369,3947
1372,746
1373,8794
1376,2059
1381,9460
1384,4358
1386,6718
1386,9561
1388,66
1393,5852
1394,3222
1395,8073
1399,3159
1399,4759
1402,8807
1404,5493
1405,6356
1410,810
1412,4231
1416,2924
1416,8210
1416,9426
1426,4819
1427,6969
1430,3283
1437,1635
1442,3535
1442,6706
1445,2525
1448,3017
1448,6028
1452,1804
1455,8823
1459,2766
1461,1644
1462,9917
1463,9192
1469,2307
1472,6380
1476,1823
1481,6216
1485,1640
1487,9736
1490,8999
1492,836
1493,5580
1494,2544
1496,9201
1499,9233
1504,6081
1504,9670
1505,8128
1506,5448
1510,8206
1519,8806
1525,6585
1531,6211
1532,5729
1532,9151
1540,4406
1541,5202
1547,7354
1551,4144
1552,370
1562,7408
1562,7892
1563,1068
1567,9069
1568,6587
1570,2615
1571,4627
1577,3857
1577,4241
1580,1947
1583,2671
1583,2756
1583,3889
1593,7113
1599,1784
1607,6989
1609,2209
1610,4207
1612,5390
1612,5693
1612,6965
1614,5849
1614,7176
1620,318
1621,9780
1622,7169
1624,3776
1629,8657
1634,765
1635,1437
1636,2017
1637,7256
1639,9501
1640,1485
1644,1461
1647,3999
1648,1768
1661,3759
1661,8368
1662,2615
1669,7457
1673,86
1681,6594
1683,5909
1684,3006
1692,4253
1695,5178
1697,6171
1702,5885
1707,6729
1713,4494
1723,4384
1732,7667
1735,5308
1736,7603
1744,3288
1745,4478
1748,4213
1750,7628
1752,825
1764,735
1767,7351
1768,1648
1768,8248
1768,8767
1771,6719
1772,8498
1777,2315
1777,8778
1783,3714
1783,6735
1783,8684
1784,1599
1784,4397
1792,988
1792,9993
1797,3970
1797,6301
1798,4010
1801,555
1801,5324
1804,1452
1811,3414
1812,8283
1814,4780
1814,5894
1815,3400
1819,8924
1820,274
1823,1476
1826,4747
1836,9879
1838,4072
1839,7815
1843,1866
1849,66
1849,8991
1850,2282
1852,7319
1852,9319
1854,6184
1859,2442
1866,1843
1868,7685
1874,4825
1876,5041
1877,344
1878,6547
1879,3532
1892,2796
