10000,9320
0,6447
0,9324
1,5896
2,6091
2,9840
3,2357
4,7349
7,9154
9,1319
12,7376
14,691
14,3148
15,3334
18,4843
19,6080
19,9109
20,1672
21,7616
21,9516
27,8284
28,3727
28,9613
31,6463
32,6907
33,9589
34,9521
35,279
35,3759
36,6804
37,2636
37,8295
38,80
39,2349
39,9234
41,4243
42,2948
43,4474
44,8998
47,3651
47,8948
48,9568
51,4948
53,7247
56,9794
57,8480
58,747
60,4766
61,7048
62,1644
62,7741
64,8428
67,4737
67,6348
69,5963
75,8247
77,8656
80,38
80,1986
81,1842
81,2451
81,6908
82,6227
84,6342
85,2560
87,5919
88,7152
90,5894
93,289
95,4756
95,9069
96,3526
96,4832
97,4646
97,8475
98,2591
98,5385
100,7681
102,2582
103,1130
106,2278
106,3711
109,7389
110,1754
110,1865
110,2641
110,3737
112,8202
114,3485
114,8001
114,8123
115,1511
115,1654
117,5009
118,3282
118,7240
121,1930
122,1700
122,3551
122,6817
122,6986
123,3079
124,2622
125,409
126,2661
126,2780
126,4958
127,4382
128,2417
128,6075
129,2209
130,5373
131,3737
132,5911
133,4186
134,1485
134,2633
134,9622
136,1746
136,5037
136,5086
136,5178
137,7433
137,9165
140,5083
140,8700
146,1305
146,5607
146,7789
147,6716
148,5581
149,9325
150,1274
150,5433
151,4598
152,5164
154,559
157,7978
158,6461
158,9782
160,7354
162,2331
164,1749
169,429
169,1271
170,413
171,2246
171,2691
171,6575
173,4976
176,2707
177,8585
177,8818
178,4216
180,1945
180,4032
182,3720
182,6420
183,7997
183,8727
184,614
185,5215
187,6221
187,6498
187,6710
192,5609
198,2350
199,3242
201,4049
203,3897
203,5166
205,6559
206,621
206,7510
207,3632
208,4573
209,451
209,9786
210,9307
211,3868
211,5738
212,2007
212,2566
214,5503
216,3496
220,677
220,3267
221,6987
223,6227
223,7310
225,2772
225,5248
226,3236
228,927
228,1563
231,645
231,9157
232,9723
233,5524
234,9291
235,4574
235,9485
236,8327
236,9156
238,6593
239,1788
239,6988
240,2738
241,423
242,7652
243,1282
244,3118
244,5146
246,9352
247,7289
250,5107
254,2423
254,3678
254,8258
257,428
257,5556
263,9138
266,8934
267,3210
268,5805
269,1634
269,5022
269,5803
270,1266
270,6405
272,6701
272,7633
272,7742
275,8069
275,8563
276,1185
276,4281
276,7820
277,1979
279,35
279,7052
280,2004
282,2517
283,5482
285,9203
286,7069
287,2497
287,8554
288,812
289,93
289,4747
290,6651
291,7694
292,3494
293,4031
293,9221
294,5217
296,9231
297,8532
299,3242
299,6170
300,4235
300,9317
301,587
303,1415
309,1239
310,6018
311,4194
312,1109
313,4878
314,726
314,2990
315,3050
315,3938
316,8949
317,4522
318,3026
323,622
324,9669
325,7129
326,2605
327,1187
327,3326
328,5009
329,5777
329,8258
331,5298
333,2134
333,9918
337,2044
338,4834
338,8215
339,913
339,2171
339,7605
339,7911
339,9885
340,753
342,2611
343,9700
344,6486
344,7395
344,7940
345,934
346,1127
346,7380
347,6056
347,6661
348,1023
349,1857
350,446
350,3158
350,6980
351,8728
352,1552
352,8090
355,9846
356,3715
357,6918
357,7753
358,2596
359,1636
359,5519
360,1656
362,8418
364,4823
364,5376
367,4435
367,5122
367,8195
367,9216
368,1799
368,5568
370,2912
371,6532
371,8236
373,1379
373,4254
373,9623
374,5944
374,8273
375,9486
376,2747
376,7626
380,498
380,6443
384,7458
387,9159
388,523
388,8241
391,7021
392,686
392,4838
392,6770
392,8412
392,9283
393,5169
394,8055
394,9441
396,1191
396,6724
397,6451
402,4387
403,3451
403,9619
404,4752
405,1940
405,4127
405,6538
406,7840
408,784
408,8507
409,125
409,1796
409,4088
411,2702
411,7496
413,170
415,1262
416,575
417,9469
419,4303
423,241
423,5682
423,7825
423,9195
425,6771
427,6796
428,257
429,169
429,9525
431,498
431,1522
432,1040
438,2655
438,7822
438,9253
439,9008
440,6407
443,899
445,891
446,350
447,3113
447,5883
447,9143
451,209
454,8178
454,9644
456,5524
460,4576
460,9810
461,2470
462,2353
462,8595
463,8891
464,4120
465,1488
465,4986
466,6535
467,2850
467,8309
469,9187
471,5275
472,1986
472,8754
472,9730
473,6986
477,3191
478,5097
480,2295
480,7241
481,6396
482,3913
483,4225
484,5013
484,5617
484,7098
485,1978
485,8066
486,5788
486,9383
487,4901
488,507
488,2899
488,8396
489,1604
491,7759
493,6992
494,4919
495,9707
496,903
496,5186
498,380
498,431
499,2965
501,1748
501,4284
501,4509
502,3024
502,9327
503,8443
504,3137
507,488
507,6551
509,4215
509,5589
510,4058
511,3809
513,2434
515,3505
518,4555
519,3445
520,3393
523,388
523,5898
526,7154
529,2427
529,4172
529,6551
531,1238
533,6885
536,1805
536,3600
536,6314
536,9044
537,6831
540,9000
541,9036
542,1051
543,1315
543,9173
544,618
544,4202
544,7616
546,2865
546,8098
547,5326
548,758
549,8592
550,3119
555,902
555,8964
556,1303
557,4446
558,8248
559,154
559,568
561,3277
561,4314
561,4747
562,5805
562,7758
562,9001
565,2143
566,8280
566,9478
567,7675
568,559
571,1835
573,1009
574,1947
574,6565
574,8725
575,416
575,3950
576,3821
579,1941
579,3571
579,8542
580,2893
580,5181
582,7959
583,3828
583,8155
584,1884
585,8879
587,301
587,4888
589,6566
591,704
591,4150
592,7718
595,1063
595,8987
599,5189
599,7701
599,7878
600,8040
602,9227
604,7012
605,2562
605,5279
605,5605
605,8251
606,5378
607,5581
609,6058
609,9786
610,6933
614,184
614,6184
615,6609
615,9585
616,7746
618,544
618,4150
618,6123
620,1040
621,206
621,1534
622,323
626,6487
628,1776
630,8374
632,4969
633,3337
634,5817
634,9401
635,2584
636,988
638,6748
